1571999416,0,8,0,"C10,C2,CQ,C5;S2,S7,S3,S8;S4,S9,SK,S10;C4,C3,C6,SQ;HK,D7,D5,D2;S5,SA,HA,H10;C8,C7,H8,H6;S6,HQ,H5,DA;SJ,H4,H3,DQ;C9,CJ,DK,D9;HJ,CK,DJ,D8;H9,CA,D10,D4;H7,H2,D6,D3"
1571999416,0,5,0,"C9,CA,C2,CK;S7,S2,S3,S4;S8,S5,HQ,S10;S9,S6,H7,SJ;C7,C6,C3,C10;SQ,HA,C4,CJ;DJ,D3,D6,D2;D8,D4,D7,D5;D9,D10,H3,DQ;SA,DK,H2,DA;H5,H4,CQ,H8;H10,H6,C8,H9;SK,HK,C5,HJ"
1571999416,0,17,0,"C2,C8,CA,CQ;HA,S4,S2,S3;H10,S7,S5,S6;H4,S10,S8,HQ;H3,SJ,S9,HJ;C6,C5,C3,CJ;D2,D3,D6,D4;C9,SQ,C4,H6;DJ,D5,D8,D7;DQ,D10,SA,D9;C10,SK,C7,H5;CK,HK,H9,DA;H2,H7,H8,DK"
1571999416,0,21,0,"CA,CK,C7,C2;S3,S4,S2,S8;C5,C6,C3,C4;SQ,S7,S5,HA;C9,H10,SA,C8;D4,DQ,D2,D3;D6,D9,D8,D5;H8,S9,S6,HQ;H7,S10,SK,HJ;D10,H5,DK,D7;H6,H2,H4,CQ;DJ,H3,HK,CJ;DA,SJ,H9,C10"
1571999416,0,0,0,"CQ,C10,C2,C4;S3,S6,S2,S4;H9,S7,S5,SJ;D4,DJ,D3,D2;H3,S8,SQ,SK;D5,DA,D6,D8;DQ,S9,HQ,SA;D7,HA,DK,D9;C6,C3,CK,HK;C7,C5,CA,HJ;CJ,H4,H2,H8;C9,H6,H7,D10;C8,S10,H5,H10"
1571999416,0,13,0,"CJ,C2,C10,CA;S6,S3,S4,S2;C5,C4,SQ,C3;C6,CQ,HQ,C7;C9,CK,H10,C8;D2,D4,D10,D5;D3,D9,D8,DA;D6,DJ,H5,DQ;D7,SA,H3,DK;HK,S5,S7,S10;H7,SJ,S8,SK;H4,H9,H2,H8;H6,HA,S9,HJ"
1571999416,0,0,0,"CK,CQ,CA,C2;S4,S7,S5,S2;HJ,C3,C4,C5;S6,SA,S10,S3;H7,CJ,C6,C8;D5,D7,D2,D3;D6,D8,D4,D9;S9,HK,SJ,S8;H5,HQ,C7,C10;DJ,DK,SQ,D10;H2,H3,H10,H6;H4,H9,SK,HA;DA,H8,C9,DQ"
1571999416,0,8,0,"CQ,CJ,CA,C2;S8,S3,S2,S6;S9,S4,S7,SK;C5,C4,C3,CK;D2,D9,D5,D3;S10,S5,SA,HK;C7,C10,C6,H7;H8,SJ,HA,H5;D6,D10,DK,D4;D8,SQ,DQ,D7;H6,H3,H4,H2;C8,H10,HQ,DA;C9,H9,HJ,DJ"
1571999416,0,0,0,"CQ,C10,CA,C2;S2,SJ,S8,S5;C7,C8,C4,C3;HJ,C9,CJ,C5;H3,SQ,CK,C6;D4,DQ,D2,D3;S3,SK,HA,S6;DA,H2,H6,H4;D5,HK,D10,D7;D6,HQ,DJ,D8;S10,H10,DK,D9;S7,H5,H8,SA;S4,H7,H9,S9"
1571999416,0,22,0,"C2,CJ,CQ,C9;S2,S7,S3,S6;SJ,S9,S4,S8;C3,C8,C4,C5;C10,C6,SK,HJ;CK,C7,HK,H6;CA,SQ,HQ,H5;D3,D2,D5,D4;D10,DJ,D8,D6;H4,H2,H9,H3;SA,HA,S5,DK;DQ,H10,H8,D7;DA,H7,S10,D9"
1571999416,0,9,0,"CQ,C2,CK,CA;S4,SJ,S2,S5;C5,C3,C4,C8;S6,SQ,S3,S7;C6,C7,HA,SK;C10,C9,HK,HJ;CJ,H9,HQ,H6;D2,D3,D4,D6;D9,D5,D7,DQ;D10,D8,H10,DA;SA,H8,S9,S8;DJ,DK,H7,H4;H5,H3,H2,S10"
1571999416,0,0,0,"CA,C2,CK,CJ;S6,S2,S7,S8;SK,S3,SJ,S10;C3,SA,C4,C6;C5,H7,C9,C8;C7,H6,C10,SQ;HK,H3,CQ,HA;D3,D2,D7,D4;D5,D10,D8,D6;DQ,DA,D9,DJ;HJ,S4,HQ,H4;H9,S5,H10,H2;H5,S9,H8,DK"
1571999416,0,10,0,"C9,C2,CA,C7;S3,S6,S2,S5;S8,S7,S4,HA;S9,SJ,S10,H9;SQ,C8,C3,C4;SK,CJ,C10,C5;D5,D4,D10,D2;D7,DJ,D6,D3;DK,DQ,D8,D9;H5,H4,H3,H2;H8,H6,SA,H7;HJ,H10,CK,DA;HQ,HK,CQ,C6"
1571999416,0,15,0,"CJ,CA,C2,CQ;S3,S6,S4,S2;S9,S7,HQ,S5;C3,C10,C4,C6;SQ,SJ,HJ,S8;D4,D3,D9,D2;D7,D6,DJ,D5;SA,C8,C5,C7;D10,DQ,H10,D8;H5,H4,H2,HK;DK,HA,H3,DA;H8,H9,CK,S10;H7,H6,C9,SK"
1571999416,0,24,0,"C2,CJ,SA,CK;S9,S6,S2,S4;SJ,H7,S3,S7;C4,C3,HA,SQ;D5,D3,D2,D4;C6,C5,HQ,SK;C7,C8,H9,HJ;CQ,C9,H8,H10;CA,C10,H5,DA;H3,H2,DK,DQ;H4,D9,D10,DJ;H6,D8,S8,D7;HK,D6,S5,S10"
1571999416,0,4,0,"CJ,CK,C2,C5;S4,S2,S3,S5;C4,C9,C6,C3;S8,S6,S7,SK;D4,D3,D2,D6;D7,D5,HA,D9;SA,D8,H10,D10;H9,DK,H7,DJ;S9,SQ,S10,HK;H3,H5,CA,H2;H8,H6,CQ,H4;SJ,HQ,C10,DA;C7,HJ,C8,DQ"
1571999416,0,17,0,"C2,CA,CK,CJ;S6,S4,S10,S2;C4,C5,C6,C3;C7,C10,C8,C9;SJ,S5,HA,S3;D3,D2,D5,D7;SQ,S9,HJ,S7;D6,D4,D9,D10;SA,D8,DQ,DJ;HK,H8,DA,DK;H2,H3,H5,H4;H7,H6,H9,SK;HQ,CQ,H10,S8"
1571999416,0,13,0,"CA,CQ,CK,C2;S2,S9,S4,S3;C3,C5,C4,C7;S5,HA,SJ,S6;CJ,C8,C6,SQ;D2,DA,D7,D3;H9,C9,C10,H6;D10,D9,D8,D4;H3,H2,HJ,D6;H8,H10,SK,S7;H7,DK,SA,S8;H4,DQ,HQ,D5;H5,DJ,HK,S10"
1571999416,0,10,0,"CK,C2,CA,CQ;S6,S4,S3,S2;S7,H4,S5,SJ;C4,C5,C3,C6;SQ,C7,CJ,C9;D5,D2,D7,D4;S8,DK,S9,SA;D8,D3,HA,D10;D9,D6,HQ,DA;H8,DQ,H2,H3;SK,DJ,S10,HK;H10,C10,H5,H7;HJ,C8,H6,H9"
1571999416,0,26,0,"C9,CQ,C2,CA;S2,S4,S7,S3;S8,S5,S10,S9;C7,C8,C3,CK;SK,C10,C4,CJ;D3,D4,D5,D2;HJ,H8,C5,SA;H10,H6,C6,HK;DA,D7,DQ,D6;SJ,S6,SQ,H3;H4,DK,H7,H2;H5,DJ,HQ,D10;H9,D9,HA,D8"
1571999416,0,5,0,"CJ,CA,C10,C2;S2,S8,S5,S4;S3,SJ,S6,S7;C7,C5,C4,C3;C8,CQ,C6,CK;SK,SA,SQ,S9;D4,D2,DA,D3;H10,HK,C9,H3;D5,D7,D8,D6;DK,HQ,D9,D10;H6,H4,H5,H2;H8,H7,HA,DJ;H9,HJ,DQ,S10"
1571999416,0,0,0,"CA,C9,CQ,C2;S3,S2,S6,S7;C6,C4,C5,C3;S8,S4,SJ,SQ;D2,D3,D7,D4;D6,D5,DQ,D9;S9,S5,SA,SK;HJ,HK,C8,C7;H3,H10,CJ,C10;DJ,H2,H6,H4;D10,H5,H7,HQ;D8,DA,HA,DK;S10,H9,H8,CK"
1571999416,0,2,0,"C10,CJ,CA,C2;S2,S6,S8,S4;C4,C5,C3,CQ;S3,S9,SQ,S5;SK,C6,CK,C7;D2,DA,D5,D3;HJ,S10,HA,S7;H4,SA,H10,SJ;H2,C8,H8,H9;DQ,C9,H6,H7;DJ,H3,DK,H5;D9,HK,D6,D4;D10,HQ,D7,D8"
1571999416,0,0,0,"CK,C8,C2,C7;S2,S6,S3,S4;S5,S7,S8,SK;C5,C4,C6,C3;SQ,S9,S10,HQ;CJ,SA,C9,H10;CQ,HA,C10,H7;D4,DQ,D2,D6;D10,D9,D3,D7;DK,H9,D5,D8;DA,H8,HJ,DJ;H6,H2,H3,H4;HK,SJ,CA,H5"
1571999416,0,8,0,"CA,C6,C2,C8;S3,S7,S2,S4;S6,S8,S5,SA;C5,SQ,C3,C7;D9,D2,D3,D4;CQ,HK,C4,HJ;D7,D10,D5,D6;S10,SJ,S9,H10;H9,H2,DK,H4;D8,H8,CK,DJ;SK,H7,CJ,DQ;HA,H6,C10,DA;HQ,H3,C9,H5"
1571999416,0,13,0,"C2,CK,CQ,C8;S7,S2,S4,S3;S8,S5,S9,S6;C10,C4,C3,C5;SJ,SQ,SK,S10;CJ,C7,C6,HJ;CA,C9,H6,H10;D6,DJ,D3,D2;HK,H3,H4,H2;DQ,HQ,D5,D4;DK,H9,D8,D7;SA,H8,H5,D10;HA,H7,DA,D9"
1571999416,0,1,0,"C10,CK,C2,C9;S4,S3,S2,SJ;D6,D2,D7,D3;S7,S6,S5,SK;DJ,DQ,D9,D4;S10,S8,S9,SA;HA,HK,DK,D5;C5,C4,C3,H9;C6,CJ,CA,H8;H5,HQ,DA,D8;H2,HJ,SQ,H7;C8,H10,H3,H6;C7,CQ,H4,D10"
1571999416,0,0,0,"CJ,CQ,C2,CA;S5,S2,S4,S3;S7,S9,SA,S6;C3,SQ,C8,C5;C4,SK,CK,C10;D4,D2,D8,D3;H8,D5,DQ,D6;H3,H6,H2,H4;C9,D9,HQ,D7;C7,DK,H10,D10;C6,DA,H9,DJ;S10,HJ,H5,HK;S8,HA,H7,SJ"
1571999416,0,14,0,"C2,CK,C10,CA;S2,S8,S3,S4;S6,S9,S7,S5;C4,C3,C9,C6;SQ,HJ,S10,SJ;D3,D4,D2,D5;D6,D7,D8,DK;HA,H9,SA,SK;HK,C5,C7,C8;H6,CQ,H10,CJ;D9,D10,DJ,HQ;DQ,H8,DA,H7;H4,H5,H2,H3"
1571999416,0,0,0,"CA,CJ,CK,C2;S6,S3,S2,S8;C10,C3,C4,C5;C7,C6,C9,C8;H9,S4,S7,SQ;DK,D3,D4,D2;D6,SA,D5,D7;D8,SK,DJ,D10;H8,S5,S9,HA;H5,S10,SJ,HQ;H4,HK,CQ,H7;H2,H6,H3,DA;D9,HJ,H10,DQ"
1571999416,0,1,0,"CK,CA,C2,CQ;S4,S5,S8,S2;SQ,CJ,C6,C3;D3,D5,D4,D2;D9,D10,D6,DJ;SJ,S6,HK,S3;DA,DK,D7,SK;H3,H2,HJ,H4;HQ,SA,D8,HA;H10,H9,DQ,C9;H8,H6,C7,C4;H7,S10,C8,C5;H5,S9,C10,S7"
1571999416,0,19,0,"CK,C2,SK,CQ;S3,S2,S9,S5;D8,D4,D2,D6;S6,S4,HK,S8;S10,S7,HQ,SJ;C6,C4,H10,C3;C7,CJ,H8,C5;C9,CA,H5,C8;DK,D5,D3,D7;SA,HJ,H4,H2;SQ,H9,H3,DA;H6,H7,DQ,D9;HA,D10,DJ,C10"
1571999416,0,0,0,"C9,CQ,C2,CA;S3,S4,S2,S7;S6,S5,S10,S9;C5,C7,C3,C4;SQ,S8,SK,H9;SA,C8,CJ,C6;D3,D9,D4,D2;HA,SJ,HJ,H6;HQ,C10,H10,CK;D6,HK,D5,D8;D7,H8,DQ,D10;H4,H7,DK,DJ;H3,H2,H5,DA"
1571999416,0,17,0,"C6,CJ,CA,C2;S2,S4,S3,S8;SQ,S5,S7,S10;C4,SA,C10,C3;C5,HQ,CQ,C7;D6,D5,D2,D3;D9,DA,D7,D4;DJ,D10,DK,D8;SK,H9,DQ,HA;H2,H4,H5,H3;H7,SJ,H6,CK;H10,S9,H8,C9;HJ,S6,HK,C8"
1571999416,0,15,0,"C6,C2,CA,CK;S7,S3,S5,S2;SJ,S4,S6,H8;C4,C7,CQ,C3;SQ,S10,S8,H7;C5,C8,HK,C9;SA,CJ,HJ,C10;D7,D2,D4,D3;DQ,DA,D6,D5;HA,DK,D8,D10;HQ,SK,S9,H6;H2,H4,H9,H3;H5,H10,D9,DJ"
1571999416,0,0,0,"CA,C2,CJ,CQ;S7,S5,S3,S2;S8,SJ,S4,S6;C4,C7,C3,C5;C6,C8,C9,SK;CK,SQ,C10,HQ;D7,D6,D2,D4;DA,D10,D3,DK;S9,HA,H9,HJ;S10,HK,DQ,H7;SA,H10,D9,H5;H6,H4,D8,H2;H8,DJ,D5,H3"
1571999416,0,1,0,"C8,CJ,C2,CA;S4,HA,S3,S2;S5,HK,S6,S7;C4,C7,C3,C5;C6,C10,HQ,C9;D5,D3,D2,D4;S8,HJ,S9,SK;SQ,H9,H5,CQ;H7,H8,H4,CK;H6,D6,D8,D7;H2,D10,D9,DK;S10,H3,DA,SA;SJ,DQ,DJ,H10"
1571999416,0,20,0,"C2,CQ,C7,C9;S6,S3,S2,S9;SJ,S7,S4,S10;CJ,C4,C3,C5;CK,C8,C6,SQ;CA,C10,H9,HK;D3,D2,D6,D5;D10,D4,D9,D7;SA,SK,S5,HJ;H5,H4,H2,H3;H6,H8,H7,H10;HA,D8,DK,DJ;HQ,DQ,S8,DA"
1571999416,0,0,0,"CJ,C7,CQ,C2;S6,S4,S2,S8;C3,C4,C6,C5;SK,S7,S3,SA;C9,SQ,C8,CK;C10,H10,HJ,CA;D8,D3,D2,D4;D6,D5,DQ,D7;HK,S10,S5,HA;HQ,D10,H8,D9;H5,DK,H6,DJ;H4,DA,H3,H9;H2,SJ,S9,H7"
1571999416,0,14,0,"CQ,C2,CA,CK;S3,S2,S6,SK;C10,C5,C3,C4;S4,S7,S8,SA;C9,C6,SQ,C7;D3,D5,D2,D9;D4,D6,D10,DQ;HA,HJ,H9,C8;HQ,H5,H8,CJ;H4,H2,H6,H3;DK,D7,DJ,HK;S5,SJ,S10,H10;S9,D8,DA,H7"
1571999416,0,2,0,"C8,C2,CA,CK;S9,S5,S4,S2;SJ,S7,SK,S3;C3,CQ,C4,C6;HJ,S8,SA,S6;H8,H10,C5,C7;DA,D4,D2,D3;D7,DQ,D6,D5;H7,S10,H3,SQ;D10,D8,H2,D9;DK,DJ,CJ,HA;H4,H5,C10,HQ;H6,H9,C9,HK"
1571999416,0,0,0,"C7,C2,CK,CQ;S2,S3,S4,S7;C4,C3,C10,C5;S6,S5,S9,SK;C6,C9,H9,C8;S10,S8,SJ,SA;SQ,CA,H8,CJ;D4,D7,D3,D2;D6,DQ,D5,HA;H2,H3,H6,H5;D8,HJ,DJ,HK;D9,H7,DK,HQ;D10,H4,DA,H10"
1571999416,0,1,0,"C2,CK,C9,CJ;S3,S4,S2,S6;S5,S8,S10,S7;C7,C5,C6,C3;S9,SJ,HA,SQ;CQ,C8,H10,C4;D4,D2,D5,D3;SA,D6,D7,D8;SK,DQ,D9,DJ;H4,H3,H8,H2;HQ,HJ,D10,HK;H6,H9,DK,H5;CA,H7,DA,C10"
1571999416,0,1,0,"C6,CA,C2,CJ;S5,S3,S2,S6;S9,HQ,S4,S7;D2,D5,DA,D9;SA,C3,C7,C5;HK,C4,C10,C9;H5,HJ,SK,S8;H4,H2,H3,H8;DQ,D8,HA,S10;DJ,D7,H10,SJ;D3,CK,H9,D10;D4,CQ,H7,DK;D6,C8,H6,SQ"
1571999416,0,0,0,"CK,C2,CA,C10;C7,C4,C8,C3;SK,CJ,C9,C5;S4,S3,SA,S2;D6,D5,D2,D3;S6,S5,HK,S7;S8,S9,H10,S10;HJ,CQ,H9,C6;H8,SJ,H7,SQ;D7,DQ,D4,D9;H5,H2,H4,HA;D8,HQ,D10,DJ;DK,H3,H6,DA"
1571999416,0,3,0,"C2,C5,CA,C10;S3,S5,S2,S8;S4,S7,S6,S9;S10,SQ,SA,SJ;D6,D2,D4,D10;HA,H7,HK,SK;C8,H3,C3,C4;D8,D3,DK,HQ;C9,DQ,CJ,C6;CK,DJ,CQ,C7;DA,D5,H9,HJ;H4,D9,H2,H8;H5,D7,H6,H10"
1571999416,0,0,0,"CQ,CK,CJ,C2;S2,S5,S4,HA;S3,S6,S7,H10;S9,S8,SJ,H6;C7,C4,C3,C5;D7,D5,D2,D3;D9,DJ,DK,D4;SQ,C6,C8,CA;SK,H4,SA,D6;HJ,H2,HK,D8;H9,C10,HQ,D10;H5,C9,H8,DQ;H3,S10,H7,DA"
1571999416,0,11,0,"CQ,CA,C2,CK;S5,S3,S2,S4;S7,S8,SJ,S6;C5,C3,C4,C9;C6,SA,SQ,C7;C10,SK,HA,C8;CJ,HQ,HK,H10;D3,D7,D2,D10;D6,D8,D4,DQ;D9,DJ,D5,DA;HJ,H4,H2,H3;S9,S10,H7,H6;H9,H8,DK,H5"
1571999416,0,8,0,"C9,CQ,CA,C2;S4,S3,S5,S2;S7,S8,S10,S6;C4,C3,C8,C6;D3,DA,D9,D2;SK,C5,SQ,C10;HA,C7,H10,CK;D7,SA,DJ,D4;D10,HQ,DQ,D5;HK,H7,DK,D6;HJ,H3,H5,H2;S9,H4,H9,H6;SJ,CJ,H8,D8"
1571999416,0,6,0,"C3,C8,C2,CA;S8,SJ,S2,S7;SQ,C7,C5,C4;D4,D2,DJ,D3;HK,SA,S3,S9;D6,D5,HJ,SK;D7,D9,CQ,HQ;D8,DQ,C9,H8;D10,DK,C6,H4;H3,H5,S10,H2;H9,H6,S6,CK;DA,HA,S5,CJ;H10,H7,S4,C10"
1571999416,0,0,0,"CK,CQ,C2,CA;S3,S2,S5,S4;C4,C6,C3,SA;S8,S6,SQ,S9;C5,C9,C8,HA;C7,C10,HK,H7;SK,CJ,HQ,H6;D2,D8,D3,D10;D4,DQ,D6,DJ;D5,DK,D7,DA;H10,S7,HJ,S10;H4,H8,H3,H2;D9,SJ,H9,H5"
1571999416,0,17,0,"C2,C5,CK,C9;S6,S3,S4,S2;S7,S5,S9,HA;C10,SQ,C6,C3;CJ,SA,C7,C4;CQ,H10,C8,HJ;CA,H8,SK,H6;D3,DA,D2,D4;D5,D8,DQ,D6;D10,H4,H7,H2;D7,DJ,H9,H3;SJ,D9,HQ,H5;S8,S10,HK,DK"
1571999416,0,8,0,"CJ,C9,C2,CQ;S2,S3,S7,S5;C7,C6,C4,C3;S4,S6,SQ,H9;SA,SK,CK,C5;HA,HK,CA,C8;D3,D9,D2,D4;DK,DJ,D5,D6;S8,S9,HQ,H5;SJ,S10,H7,DQ;H8,H2,H6,D10;H10,H3,DA,D7;HJ,H4,D8,C10"
1571999416,0,20,0,"CA,C10,CQ,C2;S5,S2,S4,S3;S9,S6,HQ,S7;C6,C5,H9,C3;C7,SA,H8,C4;C8,SK,H6,C9;HA,S8,H5,S10;HK,HJ,H3,SJ;D10,D2,D4,D3;CJ,H7,DQ,SQ;CK,H2,D8,DK;H4,DA,D6,DJ;H10,D9,D5,D7"
1571999416,0,4,0,"C7,C2,CA,CK;S2,S3,S5,S7;S8,S4,S6,S9;C6,C4,C5,C3;SJ,S10,HQ,SK;HA,C8,HJ,C10;H9,C9,H10,CJ;D3,D6,D9,D2;D4,D7,DJ,D10;D5,SQ,DQ,DA;H8,H4,H7,SA;H6,H3,H2,H5;D8,CQ,DK,HK"
1571999416,0,4,0,"CK,C2,CA,CQ;S2,S3,S6,S10;C6,SQ,C7,C3;SK,SA,C8,C4;HA,H10,C10,C5;D5,D3,D2,DA;D7,D6,D4,D9;H8,DK,HQ,C9;H7,D10,H9,CJ;H2,SJ,H4,H3;DQ,S9,D8,HK;S5,S4,H6,HJ;S8,S7,DJ,H5"
1571999416,0,0,0,"CQ,C2,CA,CK;S5,S2,S4,S3;S9,S6,S7,S8;S10,SK,SQ,SJ;C4,C7,C3,C8;DQ,D3,D4,D2;D9,D5,D6,DJ;HK,HJ,H10,SA;H2,H8,H9,H4;H6,D7,D8,HA;H3,D10,DA,HQ;C6,C10,C5,H7;CJ,DK,C9,H5"
1571999416,0,12,0,"C10,CA,C2,CQ;S2,S7,S3,S8;C6,C3,C4,C7;D3,D2,D4,D6;D5,D8,D10,DQ;D7,DA,SQ,DK;SK,C5,C8,SA;S6,HQ,S4,HA;D9,HJ,HK,H10;DJ,H7,H6,H9;S9,CK,S5,H5;S10,CJ,SJ,H4;H8,C9,H2,H3"
1571999416,0,16,0,"CA,CQ,SA,C2;S8,S6,S4,S2;S10,S7,S5,S3;C7,C5,H10,C3;D5,D3,D2,D6;SQ,HQ,S9,SJ;D7,D9,D4,DQ;SK,C6,H7,C4;DJ,D10,D8,H9;H3,H2,H4,H5;HA,C8,H6,C10;HK,C9,DA,CJ;HJ,H8,DK,CK"
1571999416,0,1,0,"CA,C2,C10,CK;S5,S7,S2,S4;SQ,C6,C3,C4;HK,C9,C5,C7;HJ,CJ,SK,C8;H10,CQ,H8,SA;D4,D3,D7,D2;DJ,D8,D5,D6;DQ,D9,H3,D10;S8,HA,S3,S9;H9,DK,SJ,DA;H2,H5,S10,H4;H7,H6,S6,HQ"
1571999416,0,6,0,"C8,CK,CA,C2;S2,S8,S3,S7;C6,C5,C3,HK;S5,SQ,S4,S10;SA,CJ,C4,HJ;D3,D2,SK,D4;D7,D6,HQ,D5;DJ,D9,H3,D8;S6,H9,H2,SJ;HA,D10,CQ,DA;H5,H4,C10,H6;H8,DK,C9,H7;S9,DQ,C7,H10"
1571999416,0,13,0,"CJ,C9,C7,C2;S6,S4,S2,S9;SQ,S7,S3,S10;C5,C6,C4,C3;D5,D8,D3,D2;D6,D9,D4,DK;HA,SK,SA,C8;H9,HJ,HK,C10;H6,H10,H5,CQ;H4,H8,DJ,CK;H3,DA,D7,CA;H2,D10,SJ,H7;DQ,S8,S5,HQ"
1571999416,0,15,0,"C10,C2,CA,CQ;S8,S2,S4,S3;C3,C4,SK,CJ;SA,S6,S9,S5;C6,C5,HK,SQ;C7,C9,H10,HA;D6,DQ,D2,D4;H7,S10,H9,S7;C8,CK,H6,H8;H2,H3,D10,H5;D8,HQ,D3,D7;DJ,HJ,D5,DK;DA,H4,D9,SJ"
1571999416,0,0,0,"CK,C2,CJ,CA;S2,S8,S7,S3;C7,C5,C3,CQ;S4,SQ,S10,SJ;H9,C6,C4,SA;H8,C8,C10,SK;D3,D4,D2,DQ;DA,D6,D8,D5;D9,D10,DJ,D7;H4,H5,H2,HK;S9,HA,H3,H6;S6,DK,HJ,HQ;S5,C9,H7,H10"
1571999416,0,0,0,"C9,C10,C2,CJ;S9,S2,S7,S5;SJ,S3,SA,S8;C7,C3,C5,C4;D7,D5,D4,D2;D10,D8,D6,D3;DJ,D9,H9,DK;HA,S4,H4,S10;H8,S6,CA,SK;H7,HQ,CK,SQ;H3,H5,CQ,H2;DA,H6,C8,H10;DQ,HJ,C6,HK"
1571999416,0,2,0,"C9,CQ,CA,C2;S5,S3,S7,S2;S6,S4,SJ,S9;C6,C3,CK,C4;D2,D5,D3,D4;S8,S10,HK,SQ;DK,DJ,D6,D8;DQ,DA,D7,D9;SA,SK,H10,HA;C8,CJ,H7,C5;H3,H8,H2,H9;H6,HQ,H4,C7;H5,HJ,D10,C10"
1571999416,0,3,0,"C5,CK,C2,CA;S3,S2,S5,S7;C4,C7,C3,C6;S4,S6,S9,HQ;S8,SJ,S10,HJ;SK,C8,C10,C9;D2,D3,D4,DA;HA,CJ,HK,CQ;D5,SQ,D6,D7;DQ,SA,DJ,D8;H6,H2,H3,H9;H10,H8,DK,D9;H7,H4,H5,D10"
1571999416,0,2,0,"C10,CA,C2,CK;S2,S3,S9,S4;SK,C6,C3,C5;S5,S8,SQ,S6;HQ,CJ,C4,C7;D3,D8,D2,D6;D4,D9,D5,DK;S10,HA,H8,S7;DJ,DQ,D7,SA;H2,H3,H7,HJ;H10,H6,C9,C8;H9,H5,D10,HK;SJ,H4,DA,CQ"
1571999416,0,1,0,"C2,CA,C10,CK;S4,S10,S2,S3;S5,SJ,SQ,S7;C7,C5,C6,C3;DK,D6,D2,D5;S6,HJ,HQ,S8;SA,D7,D3,D8;HA,D9,D4,D10;S9,H10,H7,SK;CJ,C8,H5,C4;H4,H9,H2,H3;HK,DJ,DQ,CQ;H8,H6,DA,C9"
1571999416,0,3,0,"C2,CQ,CA,C10;S8,S4,S2,S3;S9,S6,S7,S5;SJ,SA,SQ,S10;C4,C6,C3,SK;C9,C7,C5,HJ;CK,HA,C8,H8;D6,D2,D3,D10;D7,D4,D5,DJ;D8,DQ,D9,DA;H2,H4,H9,H3;HQ,H10,CJ,H6;DK,H7,HK,H5"
1571999416,0,0,0,"CK,CA,C2,CQ;S5,S3,S9,S2;C4,C9,C6,C3;S6,S8,HA,S4;C5,CJ,C7,SK;DJ,D5,D2,D3;SJ,SQ,HQ,S7;SA,D8,D4,D6;HJ,D9,D10,D7;C8,HK,C10,H8;H9,H7,DQ,DA;H5,H3,H10,S10;H4,H2,DK,H6"
1571999416,0,26,0,"CA,C2,CQ,CK;S7,S4,S3,S2;C8,C4,C5,C3;CJ,C9,C6,C7;D6,D2,D3,D7;HK,S5,SQ,S8;D10,D5,D4,D9;DJ,D8,DK,H10;DQ,H8,DA,H7;HQ,S6,SK,SJ;H9,S9,SA,H5;H3,H4,HJ,H2;H6,S10,HA,C10"
1571999416,0,0,0,"C9,C2,CA,CQ;S6,S8,S2,S4;S10,SJ,S3,S7;C7,C8,CJ,C3;HK,SK,S5,H7;HQ,C10,SQ,C4;H8,CK,SA,C5;DA,H2,H6,H5;D2,HA,D5,D3;D4,H10,D9,D8;D6,H9,DK,DJ;D10,H4,S9,DQ;D7,H3,HJ,C6"
1571999416,0,4,0,"C2,C9,CA,CK;S5,S4,S2,S3;S9,S7,S6,SJ;C4,C6,C5,C3;S10,S8,SK,SQ;C10,C8,C7,CJ;DA,D6,D4,D2;D10,D7,DK,D3;H2,H3,H7,H4;H9,DQ,H8,H5;CQ,DJ,HA,SA;H10,D9,HJ,H6;HQ,D8,HK,D5"
1571999416,0,17,0,"CA,C7,C2,CQ;S7,S2,S6,S3;S9,S4,S8,SJ;C10,C5,C8,C3;D8,D5,D4,D2;DJ,D6,D7,D3;DK,D9,SQ,DQ;SK,S5,S10,H10;SA,HQ,HA,H7;H3,H4,H2,H6;HJ,H8,C9,C4;H9,DA,CK,C6;H5,D10,HK,CJ"
1571999416,0,0,0,"CA,CK,C9,C2;S5,S2,S3,SJ;C3,C4,C5,C8;C6,C7,SQ,CQ;D6,D4,D2,D3;S7,S6,S4,SA;SK,D8,D9,D5;HJ,DK,D10,D7;H8,DA,DJ,HA;H7,C10,H5,HK;H2,CJ,H4,H10;S10,H3,DQ,H6;S9,HQ,S8,H9"
1571999416,0,2,0,"CQ,C2,CA,CJ;S7,S2,S3,S4;S9,S5,S8,S6;S10,SQ,SK,SJ;D2,D6,D3,D4;D9,DJ,D7,D5;DQ,DK,HK,D8;HJ,SA,H9,HQ;C8,C6,C4,C3;DA,HA,H7,D10;C10,CK,C9,C5;H2,H4,H5,H8;H3,H10,H6,C7"
1571999416,0,18,0,"C2,CQ,CA,C9;S3,S2,S7,S8;DQ,D3,D4,D2;S6,S4,S9,SK;D9,D7,SQ,D5;DJ,D8,HA,D6;SJ,S5,S10,HK;SA,H9,H8,HQ;C4,C10,C3,H10;HJ,DA,H7,D10;C6,CJ,C5,H5;H2,H4,CK,H3;C7,H6,C8,DK"
1571999416,0,0,0,"C8,CJ,CQ,C2;S3,S4,S6,S2;C3,HJ,C5,CK;S8,S7,SQ,S5;C4,H10,C9,CA;DK,D2,D3,D4;DQ,D6,D8,D5;C6,H6,C10,SK;H9,D10,D9,D7;H7,DA,DJ,HA;H5,S9,SA,SJ;H4,H2,H8,H3;C7,S10,HK,HQ"
